StudentID,CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,PlacementStatus
3427,7.0,1,2,0,89,4.6,1,0,83,82,0
7195,7.6,1,1,1,71,4.1,1,1,62,79,0
1382,8.7,1,2,2,90,4.8,1,1,73,87,1
7469,8.5,0,2,2,85,4.1,1,1,59,82,1
414,6.5,0,1,0,71,3.4,0,1,59,67,0
5038,7.8,1,2,1,81,3.7,0,1,55,83,0
4898,7.5,1,3,2,83,4.8,0,1,72,82,0
3337,6.5,1,2,1,80,4.2,0,0,55,65,0
3607,7.9,1,2,1,82,4.5,0,1,67,66,0
3176,8.3,1,2,1,77,4.6,1,1,82,80,1
2242,7.5,1,1,0,68,4.1,0,1,82,67,0
9709,8.3,2,3,2,85,4.8,1,0,83,88,0
7797,7.8,2,3,2,90,4.8,1,0,81,87,0
257,8.7,2,3,2,90,4.8,1,1,83,81,1
8621,8.5,2,3,2,90,4.8,1,1,81,82,1
201,8.6,1,3,2,90,4.7,1,1,68,84,1
2236,8.3,1,2,2,90,4.8,1,1,90,84,1
4744,8.5,2,3,2,90,4.3,1,1,79,83,1
1768,8.3,2,3,2,90,4.8,1,1,83,85,1
4237,6.5,1,1,0,65,4.3,0,0,58,69,0
6730,7.9,0,1,0,69,4.2,0,1,60,66,0
8451,7.5,1,1,0,74,4.7,0,0,55,64,0
7278,6.8,1,2,0,83,4.3,0,0,57,64,0
1573,8.5,1,2,1,73,4.2,1,1,76,88,0
25,7.4,1,2,1,90,4.3,0,1,56,69,0
3364,8.5,0,1,0,74,4.3,0,1,68,83,0
1089,8.2,2,3,2,86,4.7,1,1,85,88,1
4675,7.5,1,2,0,78,4.4,1,1,67,62,1
2695,7.6,1,2,0,73,4.4,0,1,56,66,1
7583,6.5,2,1,0,69,3.7,0,0,55,68,0
3399,7.9,0,1,0,80,4.5,1,1,58,81,1
3560,6.8,1,2,0,82,4.0,0,1,76,87,0
9157,8.0,2,2,2,87,4.8,1,0,82,83,1
2842,6.5,1,2,1,71,4.3,0,1,55,70,0
2312,7.0,1,3,1,90,4.7,1,1,74,60,0
8334,7.5,1,1,0,75,3.6,0,0,55,62,0
3235,8.8,1,3,0,88,4.4,0,1,71,82,0
4153,8.3,1,2,2,82,4.5,0,1,73,66,0
1310,6.6,0,1,2,72,4.1,0,1,84,70,0
696,7.1,2,3,2,90,4.4,1,1,77,87,1
9860,6.5,1,1,0,69,3.7,0,1,79,67,0
3753,8.2,1,3,2,90,4.7,1,1,69,84,1
6338,8.5,2,3,2,90,4.8,1,0,78,81,1
1228,7.5,1,3,0,82,4.5,1,1,74,80,1
2000,8.0,2,3,2,90,4.7,1,1,82,86,1
277,8.3,2,1,1,83,4.5,1,1,82,86,0
8177,7.9,0,3,2,80,4.7,1,1,77,83,1
7665,6.5,1,1,1,71,4.5,0,0,55,74,0
5930,6.6,1,1,0,78,4.3,0,1,83,70,0
2954,6.7,2,1,1,77,4.5,1,1,64,62,0
3638,6.6,1,2,2,83,4.6,1,1,82,70,0
3907,8.4,2,3,1,89,4.8,1,1,81,67,1
4779,8.2,1,2,0,83,4.1,0,1,58,85,0
5846,7.7,0,2,2,69,4.4,1,1,82,84,0
9699,6.7,1,1,1,60,4.1,0,1,55,70,0
4118,7.6,1,2,0,71,4.3,1,1,86,69,1
7031,6.5,1,1,1,75,4.5,0,0,55,65,0
1138,8.7,2,3,0,86,4.8,1,1,70,80,1
2768,7.9,0,3,2,89,4.7,1,1,78,82,1
2335,7.6,1,3,2,90,4.3,1,1,55,86,1
7707,8.4,1,1,2,85,4.8,1,1,75,84,1
943,6.5,2,3,0,82,4.3,0,1,56,70,0
7663,8.3,0,3,2,90,4.5,1,1,74,83,1
2491,7.7,2,2,2,90,4.8,1,1,79,83,1
9680,6.9,0,1,1,86,3.8,0,1,55,70,1
6291,7.3,1,1,3,83,4.5,1,1,64,76,1
4936,8.4,2,3,2,90,4.8,1,1,69,83,1
3936,7.5,1,1,0,84,4.2,0,1,56,69,0
6957,7.4,0,2,1,77,4.8,1,1,66,68,0
2385,7.5,1,2,0,81,4.8,1,1,55,79,0
116,7.6,1,1,1,67,3.5,0,0,55,67,0
1864,6.6,1,1,0,68,4.6,0,0,57,72,0
9977,8.0,2,3,2,88,4.8,1,1,71,83,1
3120,7.7,1,2,2,85,4.8,1,1,87,86,1
4259,7.7,0,2,0,67,3.9,0,0,55,65,0
6706,8.2,1,3,2,89,4.7,1,1,64,84,0
903,8.0,1,1,1,77,3.7,1,1,73,69,0
2820,7.8,1,2,0,75,4.5,0,1,55,71,1
3823,7.2,2,3,0,76,4.3,1,1,74,82,0
8162,8.0,2,3,0,90,4.8,0,1,65,86,0
6891,7.9,0,1,0,68,4.1,0,1,55,65,0
9091,7.6,1,3,2,85,4.4,1,1,69,61,1
4700,6.8,1,2,1,71,3.7,0,1,56,62,0
8919,7.4,2,3,1,78,4.7,0,1,55,84,0
3803,7.4,1,1,0,76,3.4,0,0,63,62,0
6069,8.1,2,1,3,78,4.2,1,1,62,67,1
5811,8.3,1,2,3,82,3.7,0,1,69,84,0
3537,8.2,1,3,0,80,4.7,1,1,75,82,1
3826,6.6,0,2,0,64,4.6,1,0,59,63,0
8643,8.4,0,3,3,85,4.8,1,1,63,69,1
8609,7.4,0,1,0,79,3.8,0,0,55,67,0
4811,7.9,1,1,0,74,4.5,1,1,56,70,1
1947,6.5,1,1,1,60,4.0,0,0,55,74,0
8601,7.9,1,3,2,90,4.5,1,1,87,85,1
7137,8.8,2,2,0,83,4.4,1,1,68,84,0
5336,7.4,1,1,0,60,3.7,0,0,63,64,0
3489,7.6,1,3,2,83,4.5,1,1,68,73,0
1611,7.0,1,2,0,78,4.7,0,1,73,64,0
7462,8.1,0,3,2,90,4.8,1,1,79,86,1
8474,7.3,0,3,0,72,4.4,0,0,66,71,0
4678,7.6,1,1,0,66,4.1,0,0,67,73,0
4960,8.3,2,3,2,90,4.8,1,1,90,85,1
5868,6.6,1,1,0,76,4.4,0,0,59,70,0
8764,7.9,1,2,0,77,3.8,1,1,58,78,0
4762,7.2,1,2,0,75,4.2,1,1,73,70,1
2195,7.4,1,1,0,74,4.4,1,1,71,81,1
8004,7.5,1,1,1,67,4.5,0,0,55,61,0
5702,7.4,1,1,0,69,4.0,0,1,64,74,0
5114,6.6,1,3,0,77,3.7,0,1,55,65,0
558,6.5,1,2,1,60,3.5,0,0,60,65,0
8066,8.7,2,3,2,90,4.8,1,1,80,79,1
5140,7.5,1,1,0,72,4.1,0,0,55,72,0
1208,8.1,1,1,2,77,4.8,1,1,73,87,1
7034,7.4,1,3,1,78,3.9,0,1,55,71,0
7310,8.5,0,1,0,73,4.3,1,1,73,67,0
1511,7.8,1,1,0,74,4.5,1,0,82,69,1
6770,7.9,1,3,3,77,4.3,0,0,60,74,0
3830,7.8,2,3,2,90,4.8,1,1,68,83,1
3733,8.3,1,3,2,90,4.8,1,1,71,84,1
7958,7.6,1,1,0,69,4.5,0,0,73,71,0
3212,6.8,0,1,1,63,3.7,1,0,63,65,0
3631,6.5,1,2,1,78,3.8,0,0,55,62,0
1709,6.5,1,2,0,63,4.3,0,0,82,82,0
1846,8.4,2,3,0,79,4.6,1,0,57,65,0
267,6.8,2,2,2,80,4.6,0,1,61,69,0
5986,8.4,2,3,2,77,4.5,1,1,74,83,0
1141,7.7,2,1,1,79,4.6,1,1,89,87,1
3163,8.1,1,1,0,68,4.4,0,0,58,86,1
6208,8.5,2,1,2,85,4.7,0,1,75,84,1
2047,6.6,1,1,0,70,4.1,0,0,55,67,0
3731,8.7,0,3,0,85,4.5,1,1,77,65,1
1910,6.5,1,2,1,76,4.4,1,1,71,73,1
7308,8.5,0,3,0,90,4.8,1,1,79,82,1
2661,8.5,2,2,3,67,4.6,1,0,58,80,0
657,7.4,1,3,0,88,4.2,1,1,55,74,0
6661,7.8,1,2,1,67,4.4,1,1,70,77,0
1308,7.0,1,1,2,70,4.8,1,1,70,88,0
9430,8.3,1,2,0,81,4.1,0,1,59,64,0
999,7.4,1,2,0,78,4.6,0,0,78,65,0
7433,7.1,1,1,0,69,3.6,1,1,55,70,0
2835,6.6,1,2,0,60,4.7,1,1,55,69,0
9179,8.4,1,2,3,90,4.7,1,1,84,71,1
5881,6.5,1,1,2,80,4.3,0,1,70,77,0
1238,8.8,1,3,2,74,4.3,1,1,71,79,1
2152,7.6,1,2,2,87,4.8,1,1,90,76,0
7920,7.2,1,3,2,84,4.4,1,1,88,85,0
9696,7.8,1,1,0,85,4.1,0,1,55,68,0
7190,6.5,0,2,0,90,4.5,0,0,55,64,0
8304,8.4,2,3,2,90,4.7,1,1,74,84,1
6579,7.5,0,3,2,90,4.7,1,1,71,85,1
5092,8.4,1,3,2,90,4.3,1,1,84,80,1
2187,7.8,2,1,1,74,3.6,1,1,57,72,0
1135,6.7,1,1,1,67,3.7,0,0,56,64,0
5005,8.6,1,2,1,73,4.7,1,1,76,66,0
7975,8.1,1,1,0,81,3.5,1,1,78,84,0
1304,8.6,1,3,2,90,4.6,1,1,85,84,1
8469,6.6,0,1,0,68,4.8,0,0,55,71,1
1628,7.6,0,1,1,61,4.3,0,0,60,68,0
9282,7.6,0,1,0,73,3.8,1,0,55,59,1
1523,7.7,1,2,1,78,4.6,0,1,55,60,0
9811,7.6,1,2,1,75,4.7,1,1,74,68,0
359,7.5,1,3,0,70,4.2,0,1,60,68,0
139,7.9,1,3,1,75,3.7,0,1,62,65,0
300,8.4,2,3,3,82,4.5,1,0,82,85,1
1557,7.4,0,2,1,76,4.1,0,0,60,69,0
5100,8.4,1,3,0,90,4.7,1,1,74,83,1
383,7.3,0,1,1,80,3.6,0,1,62,65,0
8313,8.1,0,3,2,77,4.8,0,0,62,81,0
6949,7.6,0,3,2,90,4.7,1,1,80,69,1
4858,7.6,1,1,1,63,4.5,0,0,70,63,0
3181,7.7,1,1,0,69,4.4,0,0,55,69,0
1440,7.5,0,2,2,78,4.0,0,1,64,75,0
7270,7.9,1,1,0,70,4.3,1,1,73,68,0
5674,6.8,2,3,0,82,4.7,1,1,86,81,1
947,7.8,0,2,1,66,3.6,0,1,85,66,0
2391,8.0,2,2,1,82,3.9,1,1,63,68,0
5499,7.4,2,2,0,68,3.8,0,1,55,66,0
7074,8.7,1,3,1,90,4.7,1,1,83,88,1
9231,6.7,0,3,2,86,4.8,1,1,67,73,1
2722,7.4,0,1,1,69,3.5,0,1,57,85,0
1933,8.2,0,1,0,76,4.4,1,1,56,81,0
7424,6.5,0,3,1,69,4.5,0,0,57,63,0
3237,8.4,2,3,2,90,4.8,1,1,84,88,1
3141,7.8,1,2,1,77,4.6,1,1,71,76,1
4164,8.2,1,1,2,69,4.6,1,1,81,65,1
8889,8.4,1,3,2,90,4.8,1,1,82,87,1
3808,8.5,2,3,2,84,4.8,1,1,86,88,1
9480,8.2,2,3,0,76,3.9,1,1,75,66,0
6984,8.6,1,3,2,90,4.8,1,1,71,79,1
8905,7.5,1,2,0,78,3.4,1,1,55,65,0
9723,8.6,0,1,0,82,4.6,0,0,71,65,0
4155,7.4,1,1,0,78,4.0,1,1,82,67,1
4173,6.9,0,2,0,73,4.3,0,0,80,66,0
797,8.3,1,3,2,82,4.6,1,0,80,81,0
2417,7.3,1,2,0,69,3.7,0,1,55,68,0
7171,8.7,1,3,3,87,4.7,1,1,68,84,1
6140,8.1,2,3,2,90,4.8,1,1,74,88,1
786,8.3,2,3,1,86,4.7,0,0,81,84,0
7068,8.5,2,3,2,90,4.8,1,1,83,86,1
3159,8.1,1,2,0,77,4.8,1,1,80,87,1
124,7.3,1,1,0,64,3.2,0,1,58,67,0
9458,8.3,2,3,2,79,4.6,1,0,79,80,0
9247,6.5,0,2,2,74,4.3,1,1,82,70,0
2173,7.8,1,2,0,71,3.7,1,1,82,64,1
2170,8.2,1,0,0,84,4.8,1,1,74,82,1
6881,8.0,1,1,2,81,3.8,1,1,76,70,1
4010,7.9,2,3,1,70,4.5,1,0,78,88,0
9297,7.7,2,2,0,82,4.3,1,0,90,76,0
4341,7.6,0,3,0,78,4.5,1,1,72,84,0
911,7.8,2,3,0,82,4.3,1,1,72,88,1
6269,6.5,2,2,1,61,3.5,0,0,59,67,0
7772,7.9,2,1,0,75,3.4,1,1,55,63,0
2310,7.9,1,2,0,80,4.5,0,1,59,66,0
9659,7.6,2,2,2,86,4.2,1,1,73,83,1
3635,7.6,2,1,2,77,4.2,0,0,75,66,0
1258,7.5,2,2,3,70,4.2,1,1,71,67,1
6592,8.3,1,2,2,85,4.6,1,1,75,88,1
4459,8.7,2,2,2,90,4.7,1,1,76,85,1
6134,8.4,2,3,2,90,4.8,1,1,73,85,1
1179,8.8,2,1,2,85,4.8,1,1,72,84,1
4653,7.5,1,2,1,79,4.5,0,1,61,70,0
6219,6.8,1,1,0,74,4.0,0,0,66,69,0
3651,7.6,2,1,1,74,3.7,1,1,63,70,0
443,8.2,0,3,2,78,4.5,0,1,88,84,1
3416,8.1,2,2,1,86,4.4,1,1,57,65,1
1400,8.2,1,1,3,77,3.6,1,1,58,72,1
1458,8.2,2,3,2,90,4.5,1,1,83,82,1
7525,7.4,1,1,2,63,3.6,0,1,62,72,0
5745,8.4,2,3,2,90,4.8,1,1,85,88,1
1055,8.0,2,3,2,90,4.3,1,1,72,84,1
8999,7.8,0,2,2,87,4.6,1,1,85,86,1
3276,7.8,1,2,1,89,4.8,1,1,70,73,0
1464,7.5,1,2,1,71,4.3,0,1,62,74,0
3700,8.6,2,3,2,90,4.8,1,1,75,88,1
3760,8.2,2,3,2,90,4.8,1,1,70,85,1
930,7.7,0,1,0,69,3.9,0,1,56,62,0
5512,7.6,1,3,0,87,4.4,1,1,80,88,0
6469,7.5,1,3,0,80,4.0,1,1,79,83,0
8413,7.5,2,3,1,73,4.3,1,1,78,86,0
1830,6.5,1,2,1,85,4.0,1,1,71,82,1
2929,8.3,2,3,0,85,4.7,1,1,73,87,0
8296,6.7,2,2,1,76,3.9,1,1,55,84,1
6539,8.3,2,3,2,84,4.3,1,1,81,81,0
4222,8.0,1,2,2,85,4.8,1,1,68,82,1
3547,7.7,1,1,1,66,4.1,0,1,58,61,0
5599,8.5,2,3,2,89,4.8,1,1,81,78,1
8938,8.5,1,2,2,82,4.0,1,0,55,74,1
7319,8.4,1,1,2,76,3.7,0,1,55,60,0
8351,6.6,0,1,0,71,4.3,0,1,56,64,0
2012,8.1,1,3,2,90,4.8,1,1,78,88,1
914,7.6,1,3,0,80,4.3,1,1,84,67,0
8249,8.4,1,3,2,80,4.5,1,1,72,73,1
7266,8.1,1,3,0,88,4.8,1,1,75,83,1
3220,8.1,2,3,2,90,4.5,1,1,80,88,1
2607,8.6,2,3,2,79,4.8,1,1,75,86,1
3265,8.1,1,3,2,78,4.8,1,1,78,84,0
4929,7.7,1,1,3,79,4.1,1,1,82,82,1
8662,8.5,2,3,2,90,4.8,1,1,75,88,1
6565,8.0,0,3,2,90,4.8,1,1,71,83,1
8130,6.6,1,1,0,82,3.9,1,0,73,78,0
7,7.7,1,1,1,76,4.0,0,0,62,65,0
2981,7.8,2,3,3,82,4.3,1,1,88,84,0
6584,7.5,1,1,2,72,4.3,0,0,55,66,0
3362,7.4,1,1,0,85,3.7,0,0,57,67,0
4775,6.7,1,1,0,70,3.7,0,1,56,68,0
1944,8.3,1,3,2,85,4.1,1,1,76,86,1
7453,8.0,1,2,1,82,4.8,1,1,79,80,1
5500,7.1,2,1,3,71,4.8,1,0,72,71,0
1636,7.7,1,2,0,76,4.6,1,1,56,66,0
1142,8.3,1,3,2,87,4.6,1,1,80,81,0
2042,7.8,1,1,1,69,4.1,0,0,55,64,0
6704,8.1,0,1,1,77,4.1,0,0,56,66,0
7819,6.6,1,1,0,74,4.7,1,0,68,64,0
2071,8.3,0,3,2,90,4.7,1,1,76,85,1
3135,8.2,2,1,1,75,3.7,1,1,68,84,0
5161,8.2,1,1,0,68,4.0,0,1,83,64,0
8332,7.4,1,2,0,64,4.7,1,1,77,65,0
5276,8.1,0,3,2,73,4.2,1,1,88,87,1
2243,6.5,2,3,0,89,4.4,1,1,77,73,1
1475,7.8,2,3,2,90,4.8,1,1,84,86,1
8591,7.2,1,2,0,60,4.6,0,0,58,63,0
1890,6.5,1,1,0,74,4.0,0,1,84,71,0
3436,7.9,2,3,2,85,4.4,1,1,86,76,1
7594,6.8,0,2,0,78,4.1,0,1,57,88,0
7746,7.5,0,1,1,70,3.9,0,1,55,69,0
3706,7.6,0,3,0,71,3.9,1,1,57,75,0
2022,6.9,1,1,2,78,4.6,1,1,65,82,0
4021,6.5,1,2,0,76,4.2,1,1,55,66,0
8831,8.0,2,3,2,82,4.3,1,1,77,84,1
8444,6.6,1,3,3,65,4.2,1,1,55,86,1
3501,6.5,1,2,0,69,4.0,0,0,58,72,0
2659,7.6,1,2,0,75,3.9,1,1,57,62,0
8457,7.6,1,1,0,77,3.7,0,1,55,67,1
6889,7.6,1,1,1,80,3.6,0,1,59,75,0
1131,7.4,1,2,1,63,3.6,1,1,57,61,0
5558,8.4,2,3,2,90,4.8,1,1,84,79,1
7359,7.3,1,1,0,83,3.7,0,0,55,62,0
1820,7.8,2,1,1,75,3.8,0,0,65,64,0
7539,7.5,1,1,1,66,4.0,0,1,61,72,0
9387,8.1,2,3,2,89,4.8,1,1,72,84,1
4319,7.6,1,1,1,74,4.3,1,1,61,60,0
9605,8.4,2,3,2,85,4.1,1,0,78,69,1
4145,6.5,1,2,0,77,4.4,0,1,58,67,0
4670,7.6,2,1,3,67,3.7,0,1,55,68,0
1237,8.4,0,3,2,74,4.5,1,1,81,68,1
5477,6.6,1,1,2,76,4.0,1,1,71,85,0
9837,8.3,1,3,2,90,4.8,1,1,78,88,1
1857,6.5,1,1,0,70,4.7,1,1,55,66,1
2283,7.5,1,3,1,78,4.0,0,0,83,73,0
8694,7.7,1,2,0,78,4.6,1,1,73,78,1
9321,8.2,2,3,2,88,4.5,1,1,72,83,1
4094,8.5,1,3,3,86,4.8,1,1,78,73,1
7062,7.8,0,1,0,71,4.3,0,0,55,66,0
5201,6.9,1,3,0,85,4.4,1,1,59,86,1
6402,8.2,1,3,2,83,4.5,1,1,76,85,1
9930,8.5,1,3,2,83,4.4,1,1,84,83,1
3422,8.4,2,1,2,87,4.5,1,0,63,82,1
9270,6.6,0,1,0,70,4.6,0,0,63,70,0
387,7.9,1,2,1,76,4.1,1,1,57,66,0
8549,8.6,2,3,2,89,4.7,1,1,69,79,1
1629,8.0,1,1,0,75,4.3,1,1,75,85,1
3586,7.7,1,2,0,77,4.3,0,1,55,68,0
7413,7.4,0,1,1,69,4.3,0,1,55,76,0
2715,6.5,1,1,1,79,4.2,1,1,82,69,1
7172,6.5,1,1,0,74,3.9,1,1,55,72,0
8436,7.4,1,3,0,70,3.8,0,0,78,86,0
9322,7.8,1,1,0,76,4.6,1,1,60,72,0
5660,8.3,1,1,0,81,4.5,1,0,80,68,1
3190,7.6,1,2,0,76,4.8,1,1,71,79,0
9969,8.2,1,2,2,82,4.3,1,1,59,72,0
4306,8.8,2,3,2,88,4.7,1,1,73,82,1
910,8.6,1,3,1,87,4.6,1,1,77,74,1
5386,8.0,1,2,0,68,4.5,1,0,62,65,0
1997,7.7,1,2,0,79,4.1,1,1,66,72,0
1867,7.7,1,1,0,65,3.0,0,0,55,74,0
1843,7.9,1,2,0,84,4.1,0,1,58,75,1
2498,8.4,1,2,0,82,4.4,1,1,71,83,0
202,7.9,2,3,2,76,4.6,1,1,79,82,1
7906,8.2,1,3,2,83,4.4,1,1,77,85,1
7725,8.5,1,3,2,90,4.8,1,1,84,81,1
5055,6.5,0,1,0,71,3.7,0,1,71,65,0
5890,7.5,2,2,1,78,4.4,1,1,80,86,1
4007,8.2,1,3,2,68,4.4,0,1,55,85,0
9902,6.5,1,1,1,76,4.0,0,0,55,65,0
2703,8.5,2,3,2,90,4.8,1,1,83,85,1
3450,8.4,2,3,3,90,4.7,1,1,85,80,1
332,8.5,1,2,1,71,3.8,1,1,78,69,0
7140,7.5,1,1,1,84,4.4,1,1,64,68,1
8961,7.9,1,3,3,80,4.1,1,1,71,84,1
9820,7.2,1,2,0,70,3.6,1,1,55,71,0
7177,7.3,1,1,0,72,3.7,0,0,60,85,0
2460,7.6,1,2,0,71,4.8,0,1,58,67,0
1775,7.4,0,1,0,75,3.8,0,0,56,66,0
6629,7.3,2,1,1,87,4.2,1,0,90,65,0
7597,8.2,1,1,2,89,4.8,1,1,87,84,1
7987,6.7,0,1,1,70,4.6,1,1,64,73,0
2687,7.9,1,3,0,83,4.6,1,1,81,68,1
9148,7.7,1,1,1,69,3.9,1,1,55,71,0
990,6.7,0,1,0,71,4.3,0,0,67,60,0
9047,7.1,1,2,1,84,4.3,1,1,75,82,0
8349,7.2,2,3,2,90,4.7,1,1,83,86,1
8876,7.8,0,1,2,68,4.5,0,0,82,85,1
8551,6.9,1,1,0,78,4.3,1,1,55,72,0
5807,8.4,1,3,2,79,4.5,1,1,86,87,1
8734,6.5,2,1,0,74,4.5,0,0,63,83,0
8698,8.4,0,3,2,69,4.5,1,1,55,84,1
6575,8.2,0,3,2,90,4.4,1,1,67,88,1
3053,7.4,0,1,1,82,4.5,0,1,55,69,0
8638,8.3,1,3,1,87,4.5,1,0,70,82,0
5463,8.1,2,3,0,77,4.8,1,1,80,71,1
174,8.0,1,1,1,78,4.4,0,0,66,68,0
4955,7.4,1,2,1,71,3.5,0,0,74,64,0
4616,8.4,2,2,2,71,3.4,0,1,59,81,0
3322,6.7,1,1,0,63,4.0,0,1,55,65,0
7066,6.9,1,1,1,60,3.3,0,0,58,62,0
6247,8.2,1,3,1,88,4.5,1,1,80,86,1
6746,8.2,2,3,2,83,4.5,1,1,84,88,1
3373,7.4,1,1,2,85,4.4,1,0,75,67,1
6049,6.7,0,1,0,65,4.3,0,1,55,58,0
3312,8.6,2,2,2,90,4.8,1,1,78,83,1
7417,8.3,1,3,2,90,4.8,1,1,69,88,1
7294,7.4,2,3,1,81,4.8,1,1,71,78,0
7585,6.9,1,1,0,75,3.8,1,1,55,66,0
9378,8.6,1,3,2,89,4.7,1,1,72,85,1
8812,8.2,2,3,2,90,4.7,1,1,80,86,1
8161,8.6,2,3,2,90,4.8,1,1,79,87,1
4680,8.4,0,3,2,90,4.6,1,1,66,84,0
3404,8.7,1,3,0,77,3.5,1,1,56,58,1
19,6.8,2,3,0,73,4.4,1,1,72,82,1
3692,8.6,2,3,2,84,4.8,1,1,72,86,1
8655,8.5,2,3,2,88,4.8,1,1,68,88,1
4097,6.5,1,2,0,71,3.9,0,1,55,65,0
3629,8.3,2,3,2,90,4.4,1,1,85,85,1
8863,7.8,1,3,2,80,3.4,1,0,55,67,0
2175,7.6,2,1,1,82,3.9,1,0,71,71,0
1357,7.8,1,1,2,79,4.7,0,0,55,65,0
5003,7.5,0,3,2,83,4.4,1,1,78,88,1
7392,8.5,2,3,2,90,4.7,1,1,74,86,1
6923,8.3,2,3,2,90,4.8,1,1,73,84,1
5824,7.8,1,3,1,85,4.5,1,1,87,83,1
9503,8.1,1,3,2,90,4.7,1,1,84,81,1
5671,8.1,1,1,2,68,3.2,0,1,55,70,0
3113,7.6,1,1,1,62,3.8,0,1,74,68,0
183,6.5,1,1,0,74,4.2,0,1,74,61,0
3643,8.1,2,3,1,90,4.4,1,1,79,83,1
8858,6.7,1,1,0,80,3.8,0,1,62,64,0
1813,8.6,1,2,1,77,3.9,1,1,77,69,0
7876,7.3,0,1,0,75,3.4,0,0,55,70,0
8498,8.3,1,2,2,76,4.0,1,1,74,62,0
4913,7.6,0,1,0,81,4.4,1,1,84,83,1
5669,8.3,1,2,0,82,4.5,1,1,71,67,1
8543,7.4,1,2,1,90,4.4,1,1,81,86,0
1801,8.3,1,2,0,72,4.2,0,1,61,63,0
9252,6.5,1,2,1,79,4.2,1,1,81,64,1
2430,8.4,2,3,2,90,4.8,1,1,82,87,1
5483,8.6,1,3,2,90,4.8,1,1,70,88,1
6762,7.4,0,2,0,81,3.8,1,1,72,73,0
9840,6.8,0,2,0,70,4.2,1,0,55,69,0
9636,7.7,2,2,2,90,4.7,1,1,70,86,1
1969,6.5,0,1,0,79,4.2,1,1,83,74,1
8340,8.3,1,3,2,90,4.8,1,1,73,83,1
8142,7.4,2,1,1,80,4.1,1,0,55,71,0
7697,7.5,0,3,0,73,4.5,1,0,68,83,0
7542,7.7,1,3,2,85,4.5,1,1,76,81,0
4988,7.6,2,2,2,83,4.8,1,1,71,85,1
9757,7.6,1,1,1,73,3.9,0,1,64,76,0
4651,7.6,1,1,0,78,4.2,0,0,55,62,0
1160,6.5,1,1,0,71,4.1,0,0,55,66,0
1214,7.4,0,1,0,75,3.8,0,0,79,62,0
7337,7.6,1,1,2,89,4.8,0,1,76,86,0
1326,6.6,1,1,1,76,4.5,0,0,65,63,1
7513,6.9,1,2,1,74,4.0,1,1,59,66,0
7581,6.5,0,3,2,73,4.5,1,1,74,84,1
4797,8.6,1,2,1,70,4.1,0,1,55,68,0
6797,8.4,2,3,2,83,4.7,1,1,77,78,1
5809,8.1,2,3,2,90,4.8,1,1,90,83,1
5944,8.2,2,3,2,90,4.8,1,1,71,88,1
9284,8.7,2,3,2,83,4.8,1,1,76,82,1
8145,7.7,1,2,0,71,4.4,0,1,59,74,0
1456,7.4,2,1,0,79,4.8,0,1,60,68,0
5411,6.5,0,1,1,64,4.1,0,0,63,69,0
7130,8.4,1,2,2,89,4.8,1,1,64,79,1
8893,7.0,1,1,1,62,3.4,0,0,55,63,0
4963,9.1,1,1,0,75,3.8,0,0,55,62,1
2801,8.8,1,3,2,90,4.8,1,1,81,88,1
1645,6.8,0,3,0,83,4.3,1,1,61,66,1
2141,7.3,1,1,1,60,4.1,0,0,59,65,0
4537,7.4,1,3,1,71,4.1,0,1,87,64,1
4458,7.5,0,3,0,88,4.0,0,1,71,86,0
8952,6.5,1,2,1,72,4.0,1,1,68,76,1
5587,7.5,0,1,0,76,4.4,0,0,63,70,0
4379,7.9,2,3,2,88,4.7,1,0,81,80,1
730,7.9,0,2,0,69,4.2,0,0,61,66,0
4358,7.5,1,2,1,78,3.8,0,1,65,71,0
7749,7.4,0,1,0,73,4.4,0,0,55,72,0
6717,8.9,0,1,1,90,4.6,0,1,79,87,1
1937,8.6,2,3,2,89,4.8,1,0,79,78,1
3794,6.5,1,1,0,71,3.6,0,0,63,61,0
3737,8.0,1,3,2,85,4.6,1,1,71,86,1
2262,6.5,1,2,0,76,4.2,0,1,55,65,0
4006,6.8,1,2,2,77,4.7,1,0,74,60,0
1111,7.5,1,1,0,72,3.4,0,0,55,61,0
9029,8.0,1,3,0,85,4.8,1,1,86,75,0
5481,7.6,1,2,2,75,4.6,0,0,61,64,0
2999,8.4,2,3,2,90,4.7,1,1,78,83,1
2395,8.6,1,3,2,88,4.6,0,1,72,83,1
1186,6.8,1,1,3,72,4.3,0,1,75,74,0
2008,8.2,1,3,2,79,4.0,1,1,73,67,0
194,8.9,0,1,2,80,4.8,1,1,75,82,1
5612,8.1,1,2,1,73,4.2,0,1,83,87,0
2902,6.5,1,1,0,67,3.5,0,0,63,63,0
579,7.5,1,1,0,70,4.5,0,0,55,67,0
6220,7.8,0,3,0,70,4.6,1,1,70,66,1
5526,7.5,1,3,0,78,3.6,0,1,72,84,0
772,6.8,0,3,1,82,4.2,1,1,74,72,0
7840,7.7,1,1,1,71,4.2,0,0,71,59,0
2396,7.0,0,3,1,67,3.6,1,1,57,82,0
1479,6.5,1,2,0,70,3.8,0,1,59,66,0
1847,8.2,2,3,0,90,4.8,1,1,76,83,1
9109,6.5,1,1,1,66,4.0,0,1,60,73,0
